Circuit delay: 846.21 ps

Gate slacks:
NAND-n7337: 545.73 ps
NAND-n7340: 545.73 ps
NOT-n7343: 534.20 ps
NOT-n7344: 534.20 ps
NAND-n7345: 515.65 ps
NAND-n7348: 515.65 ps
NOT-n7351: 504.12 ps
NOT-n7352: 504.12 ps
NAND-n7353: 524.79 ps
NAND-n7356: 524.79 ps
NOT-n7359: 513.26 ps
NOT-n7360: 513.26 ps
BUFF-n7361: 377.40 ps
BUFF-n7364: 383.75 ps
NOT-n7367: 365.96 ps
NOT-n7368: 372.31 ps
BUFF-n7369: 381.22 ps
BUFF-n7372: 387.57 ps
NOT-n7375: 369.78 ps
NOT-n7376: 376.13 ps
BUFF-n7377: 385.04 ps
BUFF-n7380: 391.39 ps
NOT-n7383: 373.61 ps
NOT-n7384: 379.96 ps
BUFF-n7385: 352.05 ps
BUFF-n7388: 358.40 ps
NOT-n7391: 340.62 ps
NOT-n7392: 346.97 ps
BUFF-n7393: 355.93 ps
BUFF-n7396: 392.37 ps
NOT-n7399: 344.50 ps
NOT-n7400: 380.93 ps
BUFF-n7401: 359.77 ps
BUFF-n7404: 396.20 ps
NOT-n7407: 348.33 ps
NOT-n7408: 384.77 ps
BUFF-n7409: 363.61 ps
BUFF-n7412: 400.04 ps
NOT-n7415: 352.17 ps
NOT-n7416: 388.61 ps
BUFF-n7417: 388.98 ps
BUFF-n7420: 395.39 ps
NOT-n7423: 377.54 ps
NOT-n7424: 383.95 ps
BUFF-n7425: 419.36 ps
BUFF-n7428: 404.88 ps
NOT-n7431: 407.92 ps
NOT-n7432: 393.44 ps
NAND-n7433: 458.97 ps
NAND-n7436: 518.11 ps
NAND-n7437: 518.11 ps
NAND-n7438: 518.11 ps
NOT-n7441: 447.44 ps
NOT-n7442: 506.55 ps
NAND-n7443: 438.63 ps
NAND-n7446: 497.77 ps
NAND-n7447: 497.71 ps
NAND-n7448: 497.71 ps
NOT-n7451: 427.09 ps
NOT-n7452: 486.14 ps
NAND-n7453: 438.63 ps
NAND-n7456: 497.77 ps
NAND-n7457: 497.71 ps
NAND-n7458: 497.71 ps
NOT-n7461: 427.09 ps
NOT-n7462: 486.14 ps
BUFF-n7463: 498.40 ps
OR-n7466: 523.50 ps
NOT-n7469: 486.96 ps
NOT-n7470: 512.06 ps
BUFF-n7471: 498.40 ps
BUFF-n7474: 498.40 ps
NOT-n7477: 486.96 ps
NOT-n7478: 486.96 ps
BUFF-n7479: 503.62 ps
BUFF-n7482: 503.62 ps
NOT-n7485: 492.18 ps
NOT-n7486: 492.18 ps
BUFF-n7487: 541.09 ps
BUFF-n7490: 541.09 ps
NOT-n7493: 529.65 ps
NOT-n7494: 529.65 ps
NAND-n7495: 529.65 ps
NAND-n7496: 529.65 ps
BUFF-n7497: 541.09 ps
BUFF-n7500: 541.09 ps
NOT-n7503: 529.65 ps
NOT-n7504: 529.65 ps
NAND-n7505: 529.65 ps
NAND-n7506: 529.65 ps
OR-n7507: 503.15 ps
OR-n7510: 503.15 ps
NOT-n7513: 491.71 ps
NOT-n7514: 491.71 ps
BUFF-n7515: 478.05 ps
BUFF-n7518: 478.05 ps
NOT-n7521: 466.61 ps
NOT-n7522: 466.61 ps
BUFF-n7523: 483.27 ps
BUFF-n7526: 483.27 ps
NOT-n7529: 471.83 ps
NOT-n7530: 471.83 ps
BUFF-n7531: 520.74 ps
BUFF-n7534: 520.68 ps
NOT-n7537: 509.30 ps
NOT-n7538: 509.24 ps
NAND-n7539: 509.30 ps
NAND-n7540: 509.24 ps
BUFF-n7541: 520.74 ps
BUFF-n7544: 520.74 ps
NOT-n7547: 509.30 ps
NOT-n7548: 509.30 ps
NAND-n7549: 509.30 ps
NAND-n7550: 509.30 ps
BUFF-n7551: 478.04 ps
OR-n7554: 503.15 ps
NOT-n7557: 466.60 ps
NOT-n7558: 491.71 ps
BUFF-n7559: 478.05 ps
BUFF-n7562: 478.05 ps
NOT-n7565: 466.61 ps
NOT-n7566: 466.61 ps
BUFF-n7567: 483.27 ps
BUFF-n7570: 483.27 ps
NOT-n7573: 471.83 ps
NOT-n7574: 471.83 ps
BUFF-n7575: 520.74 ps
BUFF-n7578: 520.68 ps
NOT-n7581: 509.30 ps
NOT-n7582: 509.24 ps
NAND-n7583: 509.30 ps
NAND-n7584: 509.24 ps
BUFF-n7585: 520.74 ps
BUFF-n7588: 520.74 ps
NOT-n7591: 509.30 ps
NOT-n7592: 509.30 ps
NAND-n7593: 509.30 ps
NAND-n7594: 509.30 ps
NAND-n7595: 529.65 ps
NAND-n7598: 529.65 ps
NOT-n7601: 518.11 ps
NOT-n7602: 518.11 ps
NAND-n7603: 509.30 ps
NAND-n7606: 509.24 ps
NOT-n7609: 497.77 ps
NOT-n7610: 497.71 ps
NAND-n7611: 509.30 ps
NAND-n7614: 509.24 ps
NOT-n7617: 497.77 ps
NOT-n7618: 497.71 ps

Critical path:
INP-n18, BUFF-n1503, NOT-n1507, BUFF-n2272, NOT-n2279, AND-n2297, OR-n2320, AND-n4389, BUFF-n6052, NOT-n6056, NAND-n2741, NAND-n2742, AND-n2797, OR-n6176, NOT-n6180, NAND-n6182, NAND-n6183, NOT-n6189, NAND-n6191, NAND-n6193, NOT-n6199, NAND-n6201, NAND-n6203, NOT-n6209, NAND-n6211, NAND-n6213, NOT-n6219, NAND-n6221, NAND-n6223, NOT-n6229, NAND-n6231, NAND-n6233, NOT-n6239, NAND-n6241, NAND-n6243, NOT-n6249, NAND-n2837, NAND-n2839, AND-n2849, OR-n6332, NOT-n6336, NAND-n2856, NAND-n398, NOT-n399
